Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;1;9052;100;24;24;0;0;100;8475;577;145;192;213;27;27;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;2;9029;100;24;24;0;1;99,99;8448;580;134;206;214;26;26;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;Totalt i retning Kval¯ya;9052;100;24;24;0;0;100;8475;577;145;192;213;27;27;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;Totalt i retning Troms¯;9029;100;24;24;0;1;99,99;8448;580;134;206;214;26;26;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;Totalt;18081;100;24;24;0;1;99,99;16923;1157;279;398;427;53;53;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;1;9235;100;24;24;0;1;99,99;8669;565;139;192;214;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;2;9025;100;24;24;0;1;99,99;8455;569;138;199;216;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;Totalt i retning Kval¯ya;9235;100;24;24;0;1;99,99;8669;565;139;192;214;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;Totalt i retning Troms¯;9025;100;24;24;0;1;99,99;8455;569;138;199;216;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;Totalt;18260;100;24;24;0;2;99,99;17124;1134;277;391;430;36;36;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;1;7023;100;24;24;0;1;99,99;6802;220;53;63;104;0;0;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;2;7009;100;24;24;0;1;99,99;6791;217;56;55;105;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;Totalt i retning Kval¯ya;7023;100;24;24;0;1;99,99;6802;220;53;63;104;0;0;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;Totalt i retning Troms¯;7009;100;24;24;0;1;99,99;6791;217;56;55;105;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;Totalt;14032;100;24;24;0;2;99,99;13593;437;109;118;209;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;1;5810;100;25;25;0;1;99,98;5611;198;49;65;83;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;2;6108;100;25;25;0;0;100;5902;206;47;76;82;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;Totalt i retning Kval¯ya;5810;100;25;25;0;1;99,98;5611;198;49;65;83;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;Totalt i retning Troms¯;6108;100;25;25;0;0;100;5902;206;47;76;82;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;Totalt;11918;100;25;25;0;1;99,99;11513;404;96;141;165;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;1;8773;100;24;24;0;1;99,99;8197;575;150;200;205;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;2;8755;100;24;24;0;0;100;8194;561;140;191;209;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;Totalt i retning Kval¯ya;8773;100;24;24;0;1;99,99;8197;575;150;200;205;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;Totalt i retning Troms¯;8755;100;24;24;0;0;100;8194;561;140;191;209;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;Totalt;17528;100;24;24;0;1;99,99;16391;1136;290;391;414;41;41;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;01.11.2022;1;8785;100;24;24;0;0;100;8178;607;148;225;213;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;01.11.2022;2;8744;100;24;24;0;0;100;8162;582;135;211;214;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;01.11.2022;Totalt i retning Kval¯ya;8786;100;24;24;0;0;100;8179;607;148;225;213;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;01.11.2022;Totalt i retning Troms¯;8743;100;24;24;0;0;100;8161;582;135;211;214;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;01.11.2022;Totalt;17529;100;24;24;0;0;100;16340;1189;283;436;427;43;43;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;02.11.2022;1;9262;100;24;24;0;1;99,99;8660;601;164;201;216;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;02.11.2022;2;9340;100;24;24;0;1;99,99;8732;607;155;210;220;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;02.11.2022;Totalt i retning Kval¯ya;9262;100;24;24;0;1;99,99;8660;601;164;201;216;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;02.11.2022;Totalt i retning Troms¯;9340;100;24;24;0;1;99,99;8732;607;155;210;220;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;02.11.2022;Totalt;18602;100;24;24;0;2;99,99;17392;1208;319;411;436;42;42;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;03.11.2022;1;8998;100;24;24;0;1;99,99;8403;594;153;198;220;23;23;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;03.11.2022;2;8961;100;24;24;0;0;100;8362;599;151;213;220;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;03.11.2022;Totalt i retning Kval¯ya;8998;100;24;24;0;1;99,99;8403;594;153;198;220;23;23;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;03.11.2022;Totalt i retning Troms¯;8961;100;24;24;0;0;100;8362;599;151;213;220;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;03.11.2022;Totalt;17959;100;24;24;0;1;99,99;16765;1193;304;411;440;38;38;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;04.11.2022;1;9100;100;24;24;0;1;99,99;8508;591;151;204;222;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;04.11.2022;2;8777;100;24;24;0;0;100;8191;586;145;196;227;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;04.11.2022;Totalt i retning Kval¯ya;9101;100;24;24;0;1;99,99;8509;591;151;204;222;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;04.11.2022;Totalt i retning Troms¯;8776;100;24;24;0;0;100;8190;586;145;196;227;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;04.11.2022;Totalt;17877;100;24;24;0;1;99,99;16699;1177;296;400;449;32;32;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;05.11.2022;1;6772;100;24;24;0;0;100;6534;238;51;75;110;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;05.11.2022;2;6727;100;24;24;0;1;99,99;6485;241;57;70;112;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;05.11.2022;Totalt i retning Kval¯ya;6773;100;24;24;0;0;100;6535;238;51;75;110;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;05.11.2022;Totalt i retning Troms¯;6726;100;24;24;0;1;99,99;6484;241;57;70;112;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;05.11.2022;Totalt;13499;100;24;24;0;1;99,99;13019;479;108;145;222;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;06.11.2022;1;5343;100;24;24;0;0;100;5147;196;42;62;90;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;06.11.2022;2;5685;100;24;24;0;0;100;5492;193;37;68;87;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;06.11.2022;Totalt i retning Kval¯ya;5343;100;24;24;0;0;100;5147;196;42;62;90;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;06.11.2022;Totalt i retning Troms¯;5685;100;24;24;0;0;100;5492;193;37;68;87;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;06.11.2022;Totalt;11028;100;24;24;0;0;100;10639;389;79;130;177;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;07.11.2022;1;8691;100;24;24;0;3;99,97;8090;598;159;193;226;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;07.11.2022;2;8732;100;24;24;0;0;100;8137;595;148;207;223;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;07.11.2022;Totalt i retning Kval¯ya;8691;100;24;24;0;2;99,98;8091;598;159;193;226;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;07.11.2022;Totalt i retning Troms¯;8732;100;24;24;0;1;99,99;8136;595;148;207;223;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;07.11.2022;Totalt;17423;100;24;24;0;3;99,98;16227;1193;307;400;449;37;37;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;08.11.2022;1;8858;100;24;24;0;0;100;8333;525;141;167;206;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;08.11.2022;2;8794;100;24;24;0;0;100;8263;531;138;172;207;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;08.11.2022;Totalt i retning Kval¯ya;8858;100;24;24;0;0;100;8333;525;141;167;206;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;08.11.2022;Totalt i retning Troms¯;8794;100;24;24;0;0;100;8263;531;138;172;207;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;08.11.2022;Totalt;17652;100;24;24;0;0;100;16596;1056;279;339;413;25;25;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;09.11.2022;1;8718;100;24;24;0;0;100;8173;545;154;164;209;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;09.11.2022;2;8718;100;24;24;0;0;100;8182;536;146;158;215;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;09.11.2022;Totalt i retning Kval¯ya;8718;100;24;24;0;0;100;8173;545;154;164;209;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;09.11.2022;Totalt i retning Troms¯;8718;100;24;24;0;0;100;8182;536;146;158;215;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;09.11.2022;Totalt;17436;100;24;24;0;0;100;16355;1081;300;322;424;35;35;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-10T00:00+01:00;2022-11-11T00:00+01:00;10.11.2022;1;8950;100;24;24;0;0;100;8326;624;193;192;218;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-10T00:00+01:00;2022-11-11T00:00+01:00;10.11.2022;2;8919;100;24;24;0;1;99,99;8311;607;177;194;217;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-10T00:00+01:00;2022-11-11T00:00+01:00;10.11.2022;Totalt i retning Kval¯ya;8950;100;24;24;0;0;100;8326;624;193;192;218;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-10T00:00+01:00;2022-11-11T00:00+01:00;10.11.2022;Totalt i retning Troms¯;8919;100;24;24;0;1;99,99;8311;607;177;194;217;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-10T00:00+01:00;2022-11-11T00:00+01:00;10.11.2022;Totalt;17869;100;24;24;0;1;99,99;16637;1231;370;386;435;40;40;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-11T00:00+01:00;2022-11-12T00:00+01:00;11.11.2022;1;9038;100;24;24;0;0;100;8478;560;138;199;214;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-11T00:00+01:00;2022-11-12T00:00+01:00;11.11.2022;2;8962;100;24;24;0;0;100;8397;565;136;202;214;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-11T00:00+01:00;2022-11-12T00:00+01:00;11.11.2022;Totalt i retning Kval¯ya;9039;100;24;24;0;0;100;8479;560;138;199;214;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-11T00:00+01:00;2022-11-12T00:00+01:00;11.11.2022;Totalt i retning Troms¯;8961;100;24;24;0;0;100;8396;565;136;202;214;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-11T00:00+01:00;2022-11-12T00:00+01:00;11.11.2022;Totalt;18000;100;24;24;0;0;100;16875;1125;274;401;428;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-12T00:00+01:00;2022-11-13T00:00+01:00;12.11.2022;1;6635;100;24;24;0;0;100;6413;222;61;56;103;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-12T00:00+01:00;2022-11-13T00:00+01:00;12.11.2022;2;6547;100;24;24;0;0;100;6328;219;55;58;104;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-12T00:00+01:00;2022-11-13T00:00+01:00;12.11.2022;Totalt i retning Kval¯ya;6635;100;24;24;0;0;100;6413;222;61;56;103;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-12T00:00+01:00;2022-11-13T00:00+01:00;12.11.2022;Totalt i retning Troms¯;6547;100;24;24;0;0;100;6328;219;55;58;104;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-12T00:00+01:00;2022-11-13T00:00+01:00;12.11.2022;Totalt;13182;100;24;24;0;0;100;12741;441;116;114;207;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-13T00:00+01:00;2022-11-14T00:00+01:00;13.11.2022;1;5516;100;24;24;0;0;100;5336;180;49;43;86;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-13T00:00+01:00;2022-11-14T00:00+01:00;13.11.2022;2;5658;100;24;24;0;0;100;5466;192;60;43;88;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-13T00:00+01:00;2022-11-14T00:00+01:00;13.11.2022;Totalt i retning Kval¯ya;5516;100;24;24;0;0;100;5336;180;49;43;86;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-13T00:00+01:00;2022-11-14T00:00+01:00;13.11.2022;Totalt i retning Troms¯;5658;100;24;24;0;0;100;5466;192;60;43;88;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-13T00:00+01:00;2022-11-14T00:00+01:00;13.11.2022;Totalt;11174;100;24;24;0;0;100;10802;372;109;86;174;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-14T00:00+01:00;2022-11-15T00:00+01:00;14.11.2022;1;8416;100;24;24;0;2;99,98;7879;535;133;173;210;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-14T00:00+01:00;2022-11-15T00:00+01:00;14.11.2022;2;8378;100;24;24;0;1;99,99;7854;523;122;171;207;23;23;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-14T00:00+01:00;2022-11-15T00:00+01:00;14.11.2022;Totalt i retning Kval¯ya;8415;100;24;24;0;2;99,98;7878;535;133;173;210;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-14T00:00+01:00;2022-11-15T00:00+01:00;14.11.2022;Totalt i retning Troms¯;8379;100;24;24;0;1;99,99;7855;523;122;171;207;23;23;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-14T00:00+01:00;2022-11-15T00:00+01:00;14.11.2022;Totalt;16794;100;24;24;0;3;99,98;15733;1058;255;344;417;42;42;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-15T00:00+01:00;2022-11-16T00:00+01:00;15.11.2022;1;8602;100;24;24;0;1;99,99;8058;543;147;184;195;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-15T00:00+01:00;2022-11-16T00:00+01:00;15.11.2022;2;8603;100;24;24;0;0;100;8063;540;142;184;195;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-15T00:00+01:00;2022-11-16T00:00+01:00;15.11.2022;Totalt i retning Kval¯ya;8602;100;24;24;0;1;99,99;8058;543;147;184;195;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-15T00:00+01:00;2022-11-16T00:00+01:00;15.11.2022;Totalt i retning Troms¯;8603;100;24;24;0;0;100;8063;540;142;184;195;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-15T00:00+01:00;2022-11-16T00:00+01:00;15.11.2022;Totalt;17205;100;24;24;0;1;99,99;16121;1083;289;368;390;36;36;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-16T00:00+01:00;2022-11-17T00:00+01:00;16.11.2022;1;8742;100;24;24;0;0;100;8219;523;129;173;207;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-16T00:00+01:00;2022-11-17T00:00+01:00;16.11.2022;2;8715;100;24;24;0;0;100;8175;540;126;199;204;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-16T00:00+01:00;2022-11-17T00:00+01:00;16.11.2022;Totalt i retning Kval¯ya;8742;100;24;24;0;0;100;8219;523;129;173;207;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-16T00:00+01:00;2022-11-17T00:00+01:00;16.11.2022;Totalt i retning Troms¯;8715;100;24;24;0;0;100;8175;540;126;199;204;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-16T00:00+01:00;2022-11-17T00:00+01:00;16.11.2022;Totalt;17457;100;24;24;0;0;100;16394;1063;255;372;411;25;25;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-17T00:00+01:00;2022-11-18T00:00+01:00;17.11.2022;1;9143;100;24;24;0;1;99,99;8593;549;163;155;212;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-17T00:00+01:00;2022-11-18T00:00+01:00;17.11.2022;2;9056;100;24;24;0;1;99,99;8519;536;149;157;211;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-17T00:00+01:00;2022-11-18T00:00+01:00;17.11.2022;Totalt i retning Kval¯ya;9142;100;24;24;0;1;99,99;8592;549;163;155;212;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-17T00:00+01:00;2022-11-18T00:00+01:00;17.11.2022;Totalt i retning Troms¯;9057;100;24;24;0;1;99,99;8520;536;149;157;211;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-17T00:00+01:00;2022-11-18T00:00+01:00;17.11.2022;Totalt;18199;100;24;24;0;2;99,99;17112;1085;312;312;423;38;38;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-18T00:00+01:00;2022-11-19T00:00+01:00;18.11.2022;1;9078;100;24;24;0;0;100;8568;510;122;162;213;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-18T00:00+01:00;2022-11-19T00:00+01:00;18.11.2022;2;8822;100;24;24;0;0;100;8317;505;132;143;213;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-18T00:00+01:00;2022-11-19T00:00+01:00;18.11.2022;Totalt i retning Kval¯ya;9078;100;24;24;0;0;100;8568;510;122;162;213;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-18T00:00+01:00;2022-11-19T00:00+01:00;18.11.2022;Totalt i retning Troms¯;8822;100;24;24;0;0;100;8317;505;132;143;213;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-18T00:00+01:00;2022-11-19T00:00+01:00;18.11.2022;Totalt;17900;100;24;24;0;0;100;16885;1015;254;305;426;30;30;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-19T00:00+01:00;2022-11-20T00:00+01:00;19.11.2022;1;7488;100;24;24;0;4;99,95;7222;262;75;64;115;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-19T00:00+01:00;2022-11-20T00:00+01:00;19.11.2022;2;7332;100;24;24;0;0;100;7084;248;65;63;114;6;6;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-19T00:00+01:00;2022-11-20T00:00+01:00;19.11.2022;Totalt i retning Kval¯ya;7488;100;24;24;0;4;99,95;7222;262;75;64;115;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-19T00:00+01:00;2022-11-20T00:00+01:00;19.11.2022;Totalt i retning Troms¯;7332;100;24;24;0;0;100;7084;248;65;63;114;6;6;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-19T00:00+01:00;2022-11-20T00:00+01:00;19.11.2022;Totalt;14820;100;24;24;0;4;99,97;14306;510;140;127;229;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-20T00:00+01:00;2022-11-21T00:00+01:00;20.11.2022;1;5944;100;24;24;0;0;100;5756;188;56;37;91;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-20T00:00+01:00;2022-11-21T00:00+01:00;20.11.2022;2;6298;100;24;24;0;0;100;6110;188;51;43;92;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-20T00:00+01:00;2022-11-21T00:00+01:00;20.11.2022;Totalt i retning Kval¯ya;5944;100;24;24;0;0;100;5756;188;56;37;91;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-20T00:00+01:00;2022-11-21T00:00+01:00;20.11.2022;Totalt i retning Troms¯;6298;100;24;24;0;0;100;6110;188;51;43;92;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-20T00:00+01:00;2022-11-21T00:00+01:00;20.11.2022;Totalt;12242;100;24;24;0;0;100;11866;376;107;80;183;6;6;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-21T00:00+01:00;2022-11-22T00:00+01:00;21.11.2022;1;8845;100;24;24;0;2;99,98;8281;562;157;175;211;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-21T00:00+01:00;2022-11-22T00:00+01:00;21.11.2022;2;8968;100;24;24;0;1;99,99;8403;564;159;175;209;21;20;1
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-21T00:00+01:00;2022-11-22T00:00+01:00;21.11.2022;Totalt i retning Kval¯ya;8845;100;24;24;0;2;99,98;8281;562;157;175;211;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-21T00:00+01:00;2022-11-22T00:00+01:00;21.11.2022;Totalt i retning Troms¯;8968;100;24;24;0;1;99,99;8403;564;159;175;209;21;20;1
